chnm,Classification,casn,code,CmaxStand,NAS,testname,EC,testtarget,tgt_abbr
carisoprodol,NoDILI Drugs,78-44-4,C78444,57.6187,0.72886373,TOX21_p53_BLA_p2_viability_Row180,15.62251939,p53,TP53
hydrocortisone,NoDILI Drugs,50-23-7,C50237,0.8415,0.999988116,TOX21_p53_BLA_p2_viability_Row180,1.00E-05,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,-0.372052128,TOX21_p53_BLA_p3_ch1_Row121,45.26139279,p53,TP53
metolazone,AmbiDILIDrugs,17560-51-9,C17560519,0.0706,0.988314448,TOX21_p53_BLA_p3_ch1_Row121,0.000825,p53,TP53
captopril,LessDILIDrugs,62571-86-2,C62571862,8.8822,0.99991984,TOX21_p53_BLA_p3_ch1_Row121,0.000712,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,-0.227550269,TOX21_p53_BLA_p3_ch1_Row121,0.333157143,p53,TP53
sulindac,MostDILI Drugs,38194-50-2,C38194502,31.9852,0.999976864,TOX21_p53_BLA_p3_ch1_Row121,0.00074,p53,TP53
tolcapone,MostDILI Drugs,134308-13-7,C134308137,74.2928,0.498886406,TOX21_p53_BLA_p3_ch1_Row121,37.22913201,p53,TP53
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,-3.074328096,TOX21_p53_BLA_p3_ch1_Row121,26.02151125,p53,TP53
amifostine,NoDILI Drugs,20537-88-6,C20537886,240,0.999996513,TOX21_p53_BLA_p3_ch1_Row121,0.000837,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,0.017280926,TOX21_p53_BLA_p3_ch2_Row92,32.41803509,p53,TP53
ampicillin,LessDILIDrugs,69-53-4,C69534,8.42,0.612323589,TOX21_p53_BLA_p3_ch2_Row92,3.26423538,p53,TP53
docetaxel,LessDILIDrugs,114977-28-5,C114977285,0.933,-1.297011544,TOX21_p53_BLA_p3_ch2_Row92,2.143111771,p53,TP53
etoposide,LessDILIDrugs,33419-42-0,C33419420,17,0.966154131,TOX21_p53_BLA_p3_ch2_Row92,0.575379765,p53,TP53
mebendazole,LessDILIDrugs,31431-39-7,C31431397,0.126,-0.978106206,TOX21_p53_BLA_p3_ch2_Row92,0.249241382,p53,TP53
paclitaxel,LessDILIDrugs,33069-62-4,C33069624,4.3,0.997680369,TOX21_p53_BLA_p3_ch2_Row92,0.009974413,p53,TP53
albendazole,MostDILI Drugs,54965-21-8,C54965218,0.9045,0.690658532,TOX21_p53_BLA_p3_ch2_Row92,0.279799358,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.969530722,TOX21_p53_BLA_p3_ch2_Row92,0.008269362,p53,TP53
disulfiram,MostDILI Drugs,97-77-8,C97778,5.4,-3.959587509,TOX21_p53_BLA_p3_ch2_Row92,26.78177255,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.908566999,TOX21_p53_BLA_p3_ch2_Row92,0.07062285,p53,TP53
pazopanib,MostDILI Drugs,444731-52-6,C444731526,62.8,0.537643523,TOX21_p53_BLA_p3_ch2_Row92,29.03598674,p53,TP53
riluzole,MostDILI Drugs,1744-22-5,C1744225,1.6524,-3.31125198,TOX21_p53_BLA_p3_ch2_Row92,7.123912771,p53,TP53
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,-2.053030546,TOX21_p53_BLA_p3_ch2_Row92,19.49879019,p53,TP53
digoxin,NoDILI Drugs,20830-75-5,C20830755,0.0028,-3.049636429,TOX21_p53_BLA_p3_ch2_Row92,0.011338982,p53,TP53
hydroxyzine,NoDILI Drugs,68-88-2,C68882,0.2694,0.99989124,TOX21_p53_BLA_p3_ch2_Row92,2.93E-05,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,-0.077266528,TOX21_p53_BLA_p3_ratio_Row118,35.53697595,p53,TP53
docetaxel,LessDILIDrugs,114977-28-5,C114977285,0.933,-1.472710836,TOX21_p53_BLA_p3_ratio_Row118,2.30703921,p53,TP53
etoposide,LessDILIDrugs,33419-42-0,C33419420,17,0.945471698,TOX21_p53_BLA_p3_ratio_Row118,0.926981137,p53,TP53
mebendazole,LessDILIDrugs,31431-39-7,C31431397,0.126,-1.08931377,TOX21_p53_BLA_p3_ratio_Row118,0.263253535,p53,TP53
paclitaxel,LessDILIDrugs,33069-62-4,C33069624,4.3,0.998140683,TOX21_p53_BLA_p3_ratio_Row118,0.007995061,p53,TP53
albendazole,MostDILI Drugs,54965-21-8,C54965218,0.9045,0.621062384,TOX21_p53_BLA_p3_ratio_Row118,0.342749074,p53,TP53
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,4.3387,-1.546115302,TOX21_p53_BLA_p3_ratio_Row118,11.04683046,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.969251584,TOX21_p53_BLA_p3_ratio_Row118,0.00834512,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.906520896,TOX21_p53_BLA_p3_ratio_Row118,0.07220326,p53,TP53
pazopanib,MostDILI Drugs,444731-52-6,C444731526,62.8,0.635628517,TOX21_p53_BLA_p3_ratio_Row118,22.88252911,p53,TP53
riluzole,MostDILI Drugs,1744-22-5,C1744225,1.6524,-3.870615827,TOX21_p53_BLA_p3_ratio_Row118,8.048205593,p53,TP53
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,-3.003128968,TOX21_p53_BLA_p3_ratio_Row118,25.56678378,p53,TP53
hydroxyzine,NoDILI Drugs,68-88-2,C68882,0.2694,0.999901633,TOX21_p53_BLA_p3_ratio_Row118,2.65E-05,p53,TP53
fenofibrate,LessDILIDrugs,49562-28-9,C49562289,4.1016,0.999993295,TOX21_p53_BLA_p3_viability_Row184,2.75E-05,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,-0.024191083,TOX21_p53_BLA_p3_viability_Row184,0.27796546,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.789341207,TOX21_p53_BLA_p3_viability_Row184,0.162712852,p53,TP53
tolcapone,MostDILI Drugs,134308-13-7,C134308137,74.2928,0.381933819,TOX21_p53_BLA_p3_viability_Row184,45.91786714,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,-0.974836024,TOX21_p53_BLA_p4_ch1_Row112,65.14608825,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,-0.198979849,TOX21_p53_BLA_p4_ch1_Row112,0.325403131,p53,TP53
efavirenz,MostDILI Drugs,154598-52-4,C154598524,13,-2.148028432,TOX21_p53_BLA_p4_ch1_Row112,40.92436961,p53,TP53
ketoconazole,MostDILI Drugs,65277-42-1,C65277421,7,-3.614962764,TOX21_p53_BLA_p4_ch1_Row112,32.30473935,p53,TP53
leflunomide,MostDILI Drugs,75706-12-6,C75706126,24.7956,0.994368036,TOX21_p53_BLA_p4_ch1_Row112,0.139647931,p53,TP53
tolcapone,MostDILI Drugs,134308-13-7,C134308137,74.2928,-0.372758876,TOX21_p53_BLA_p4_ch1_Row112,101.9861006,p53,TP53
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,-2.854857753,TOX21_p53_BLA_p4_ch1_Row112,24.61982001,p53,TP53
daunorubicin,NoDILI Drugs,20830-81-3,C20830813,0.3791,-0.368468314,TOX21_p53_BLA_p4_ch1_Row112,0.518786338,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,0.650828266,TOX21_p53_BLA_p4_ch2_Row163,11.51851209,p53,TP53
auranofin,LessDILIDrugs,34031-32-8,C34031328,1.0007,-2.302919122,TOX21_p53_BLA_p4_ch2_Row163,3.305231165,p53,TP53
azithromycin,LessDILIDrugs,83905-01-5,C83905015,0.5341,0.999662984,TOX21_p53_BLA_p4_ch2_Row163,0.00018,p53,TP53
cimetidine,LessDILIDrugs,51481-61-9,C51481619,4.5176,0.958573204,TOX21_p53_BLA_p4_ch2_Row163,0.187149695,p53,TP53
docetaxel,LessDILIDrugs,114977-28-5,C114977285,0.933,0.996704788,TOX21_p53_BLA_p4_ch2_Row163,0.003074433,p53,TP53
etoposide,LessDILIDrugs,33419-42-0,C33419420,17,0.969336422,TOX21_p53_BLA_p4_ch2_Row163,0.521280828,p53,TP53
mebendazole,LessDILIDrugs,31431-39-7,C31431397,0.126,-1.009726667,TOX21_p53_BLA_p4_ch2_Row163,0.25322556,p53,TP53
paclitaxel,LessDILIDrugs,33069-62-4,C33069624,4.3,0.998413319,TOX21_p53_BLA_p4_ch2_Row163,0.006822727,p53,TP53
albendazole,MostDILI Drugs,54965-21-8,C54965218,0.9045,0.754240488,TOX21_p53_BLA_p4_ch2_Row163,0.222289479,p53,TP53
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,4.3387,0.371124668,TOX21_p53_BLA_p4_ch2_Row163,2.728501405,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.970420298,TOX21_p53_BLA_p4_ch2_Row163,0.008027931,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.118885151,TOX21_p53_BLA_p4_ch2_Row163,0.680573109,p53,TP53
pazopanib,MostDILI Drugs,444731-52-6,C444731526,62.8,0.607969398,TOX21_p53_BLA_p4_ch2_Row163,24.61952179,p53,TP53
daunorubicin,NoDILI Drugs,20830-81-3,C20830813,0.3791,-0.405185772,TOX21_p53_BLA_p4_ch2_Row163,0.532705926,p53,TP53
digoxin,NoDILI Drugs,20830-75-5,C20830755,0.0028,-3.488278214,TOX21_p53_BLA_p4_ch2_Row163,0.012567179,p53,TP53
hydroxyzine,NoDILI Drugs,68-88-2,C68882,0.2694,0.998697105,TOX21_p53_BLA_p4_ch2_Row163,0.000351,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,0.179851186,TOX21_p53_BLA_p4_ratio_Row126,27.0551511,p53,TP53
docetaxel,LessDILIDrugs,114977-28-5,C114977285,0.933,0.996672029,TOX21_p53_BLA_p4_ratio_Row126,0.003104997,p53,TP53
etoposide,LessDILIDrugs,33419-42-0,C33419420,17,0.893661359,TOX21_p53_BLA_p4_ratio_Row126,1.80775689,p53,TP53
mebendazole,LessDILIDrugs,31431-39-7,C31431397,0.126,-0.857588484,TOX21_p53_BLA_p4_ratio_Row126,0.234056149,p53,TP53
paclitaxel,LessDILIDrugs,33069-62-4,C33069624,4.3,0.99829906,TOX21_p53_BLA_p4_ratio_Row126,0.007314041,p53,TP53
albendazole,MostDILI Drugs,54965-21-8,C54965218,0.9045,0.749040166,TOX21_p53_BLA_p4_ratio_Row126,0.22699317,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.969882664,TOX21_p53_BLA_p4_ratio_Row126,0.008173845,p53,TP53
efavirenz,MostDILI Drugs,154598-52-4,C154598524,13,-2.145342269,TOX21_p53_BLA_p4_ratio_Row126,40.8894495,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.965230642,TOX21_p53_BLA_p4_ratio_Row126,0.026855852,p53,TP53
pazopanib,MostDILI Drugs,444731-52-6,C444731526,62.8,0.620511389,TOX21_p53_BLA_p4_ratio_Row126,23.83188477,p53,TP53
sulindac,MostDILI Drugs,38194-50-2,C38194502,31.9852,0.992735321,TOX21_p53_BLA_p4_ratio_Row126,0.232362221,p53,TP53
tolcapone,MostDILI Drugs,134308-13-7,C134308137,74.2928,0.318353685,TOX21_p53_BLA_p4_ratio_Row126,50.64141332,p53,TP53
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,-3.388523078,TOX21_p53_BLA_p4_ratio_Row126,28.02818034,p53,TP53
daunorubicin,NoDILI Drugs,20830-81-3,C20830813,0.3791,-0.21294115,TOX21_p53_BLA_p4_ratio_Row126,0.45982599,p53,TP53
hydroxyzine,NoDILI Drugs,68-88-2,C68882,0.2694,0.998337045,TOX21_p53_BLA_p4_ratio_Row126,0.000448,p53,TP53
ambrisentan,AmbiDILIDrugs,177036-94-1,C177036941,2.6124,0.999985377,TOX21_p53_BLA_p4_viability_Row177,3.82E-05,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,-0.274276718,TOX21_p53_BLA_p4_viability_Row177,42.03596779,p53,TP53
pyrimethamine,LessDILIDrugs,58-14-0,C58140,3.2889,-2.018914053,TOX21_p53_BLA_p4_viability_Row177,9.928906429,p53,TP53
zonisamide,LessDILIDrugs,68291-97-4,C68291974,24,0.999990958,TOX21_p53_BLA_p4_viability_Row177,0.000217,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.546679705,TOX21_p53_BLA_p4_viability_Row177,0.123031128,p53,TP53
efavirenz,MostDILI Drugs,154598-52-4,C154598524,13,-1.064892715,TOX21_p53_BLA_p4_viability_Row177,26.8436053,p53,TP53
leflunomide,MostDILI Drugs,75706-12-6,C75706126,24.7956,0.990109048,TOX21_p53_BLA_p4_viability_Row177,0.245252091,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.986948622,TOX21_p53_BLA_p4_viability_Row177,0.010080884,p53,TP53
sulindac,MostDILI Drugs,38194-50-2,C38194502,31.9852,0.993104626,TOX21_p53_BLA_p4_viability_Row177,0.220549903,p53,TP53
tolcapone,MostDILI Drugs,134308-13-7,C134308137,74.2928,0.329872047,TOX21_p53_BLA_p4_viability_Row177,49.78568201,p53,TP53
hydrocortisone,NoDILI Drugs,50-23-7,C50237,0.8415,0.99997041,TOX21_p53_BLA_p4_viability_Row177,2.49E-05,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,-3.250135457,TOX21_p53_BLA_p5_ch1_Row169,1.153486763,p53,TP53
efavirenz,MostDILI Drugs,154598-52-4,C154598524,13,-2.149182741,TOX21_p53_BLA_p5_ch1_Row169,40.93937563,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,0.095837823,TOX21_p53_BLA_p5_ch2_Row151,29.82659231,p53,TP53
cyproheptadine,LessDILIDrugs,129-03-3,C129033,104.3827,0.904725814,TOX21_p53_BLA_p5_ch2_Row151,9.944976741,p53,TP53
docetaxel,LessDILIDrugs,114977-28-5,C114977285,0.933,-1.653190935,TOX21_p53_BLA_p5_ch2_Row151,2.475427142,p53,TP53
etoposide,LessDILIDrugs,33419-42-0,C33419420,17,0.954899474,TOX21_p53_BLA_p5_ch2_Row151,0.766708942,p53,TP53
mebendazole,LessDILIDrugs,31431-39-7,C31431397,0.126,-1.937104706,TOX21_p53_BLA_p5_ch2_Row151,0.370075193,p53,TP53
oxcarbazepine,LessDILIDrugs,28721-07-5,C28721075,6.3424,-2.798268958,TOX21_p53_BLA_p5_ch2_Row151,24.09014104,p53,TP53
paclitaxel,LessDILIDrugs,33069-62-4,C33069624,4.3,0.998168807,TOX21_p53_BLA_p5_ch2_Row151,0.007874128,p53,TP53
albendazole,MostDILI Drugs,54965-21-8,C54965218,0.9045,0.5809289,TOX21_p53_BLA_p5_ch2_Row151,0.37904981,p53,TP53
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,4.3387,0.331379317,TOX21_p53_BLA_p5_ch2_Row151,2.900944556,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.961599046,TOX21_p53_BLA_p5_ch2_Row151,0.010422019,p53,TP53
leflunomide,MostDILI Drugs,75706-12-6,C75706126,24.7956,0.997690269,TOX21_p53_BLA_p5_ch2_Row151,0.057271176,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.121567418,TOX21_p53_BLA_p5_ch2_Row151,0.678501326,p53,TP53
pazopanib,MostDILI Drugs,444731-52-6,C444731526,62.8,0.643079928,TOX21_p53_BLA_p5_ch2_Row151,22.41458053,p53,TP53
daunorubicin,NoDILI Drugs,20830-81-3,C20830813,0.3791,-1.524552321,TOX21_p53_BLA_p5_ch2_Row151,0.957057785,p53,TP53
digoxin,NoDILI Drugs,20830-75-5,C20830755,0.0028,-3.393733929,TOX21_p53_BLA_p5_ch2_Row151,0.012302455,p53,TP53
hydroxyzine,NoDILI Drugs,68-88-2,C68882,0.2694,0.999803638,TOX21_p53_BLA_p5_ch2_Row151,5.29E-05,p53,TP53
methysergide,NoDILI Drugs,361-37-5,C361375,0.004,0.996225,TOX21_p53_BLA_p5_ch2_Row151,1.51E-05,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,0.127140279,TOX21_p53_BLA_p5_ratio_Row117,28.79398376,p53,TP53
docetaxel,LessDILIDrugs,114977-28-5,C114977285,0.933,-1.665180778,TOX21_p53_BLA_p5_ratio_Row117,2.486613666,p53,TP53
entacapone,LessDILIDrugs,130929-57-6,C130929576,4.2583,-3.366252014,TOX21_p53_BLA_p5_ratio_Row117,18.59281095,p53,TP53
etoposide,LessDILIDrugs,33419-42-0,C33419420,17,0.912485608,TOX21_p53_BLA_p5_ratio_Row117,1.487744671,p53,TP53
lomustine,LessDILIDrugs,13010-47-4,C13010474,3.6372,0.998680596,TOX21_p53_BLA_p5_ratio_Row117,0.004798937,p53,TP53
mebendazole,LessDILIDrugs,31431-39-7,C31431397,0.126,-1.53010469,TOX21_p53_BLA_p5_ratio_Row117,0.318793191,p53,TP53
paclitaxel,LessDILIDrugs,33069-62-4,C33069624,4.3,-0.761519978,TOX21_p53_BLA_p5_ratio_Row117,7.574535905,p53,TP53
albendazole,MostDILI Drugs,54965-21-8,C54965218,0.9045,0.599432315,TOX21_p53_BLA_p5_ratio_Row117,0.362313471,p53,TP53
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,4.3387,-2.942718764,TOX21_p53_BLA_p5_ratio_Row117,17.1062739,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.964055645,TOX21_p53_BLA_p5_ratio_Row117,0.009755298,p53,TP53
efavirenz,MostDILI Drugs,154598-52-4,C154598524,13,-2.146436405,TOX21_p53_BLA_p5_ratio_Row117,40.90367326,p53,TP53
leflunomide,MostDILI Drugs,75706-12-6,C75706126,24.7956,0.997842843,TOX21_p53_BLA_p5_ratio_Row117,0.05348799,p53,TP53
methotrexate,MostDILI Drugs,59-05-2,C59052,0.7724,0.322289262,TOX21_p53_BLA_p5_ratio_Row117,0.523463774,p53,TP53
pazopanib,MostDILI Drugs,444731-52-6,C444731526,62.8,0.638204138,TOX21_p53_BLA_p5_ratio_Row117,22.72078014,p53,TP53
tolcapone,MostDILI Drugs,134308-13-7,C134308137,74.2928,0.156287141,TOX21_p53_BLA_p5_ratio_Row117,62.68179067,p53,TP53
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,-2.979549617,TOX21_p53_BLA_p5_ratio_Row117,25.41618954,p53,TP53
daunorubicin,NoDILI Drugs,20830-81-3,C20830813,0.3791,-1.764845099,TOX21_p53_BLA_p5_ratio_Row117,1.048152777,p53,TP53
hydroxyzine,NoDILI Drugs,68-88-2,C68882,0.2694,0.999819228,TOX21_p53_BLA_p5_ratio_Row117,4.87E-05,p53,TP53
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,0.803150459,TOX21_p53_BLA_p5_viability_Row185,6.493692331,p53,TP53
memantine,LessDILIDrugs,19982-08-2,C19982082,0.1231,-1.361565654,TOX21_p53_BLA_p5_viability_Row185,0.290708732,p53,TP53
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,-0.934999064,TOX21_p53_BLA_p5_viability_Row185,0.525158746,p53,TP53
nateglinide,AmbiDILIDrugs,105816-04-4,C105816044,17.7051,0.999915492,TOX21_PPARd_BLA_agonist_ch1_Row283,0.00149622,PPARd,PPARD
ibuprofen,LessDILIDrugs,15687-27-1,C15687271,250,0.895501658,TOX21_PPARd_BLA_agonist_ch2_Row208,26.12458558,PPARd,PPARD
diflunisal,MostDILI Drugs,22494-42-4,C22494424,495.6055,0.887183996,TOX21_PPARd_BLA_agonist_ch2_Row208,55.91223219,PPARd,PPARD
indomethacin,MostDILI Drugs,53-86-1,C53861,5.5899,-2.315319879,TOX21_PPARd_BLA_agonist_ch2_Row208,18.53230659,PPARd,PPARD
mefenamic acid,MostDILI Drugs,61-68-7,C61687,26.9388,0.175748482,TOX21_PPARd_BLA_agonist_ch2_Row208,22.2043468,PPARd,PPARD
digoxin,NoDILI Drugs,20830-75-5,C20830755,0.0028,-3.033999643,TOX21_PPARd_BLA_agonist_ch2_Row208,0.011295199,PPARd,PPARD
disulfiram,MostDILI Drugs,97-77-8,C97778,5.4,0.984008074,TOX21_PPARd_BLA_Agonist_viability_Row222,0.086356401,PPARd,PPARD
efavirenz,MostDILI Drugs,154598-52-4,C154598524,13,-1.601309538,TOX21_PPARd_BLA_Agonist_viability_Row222,33.81702399,PPARd,PPARD
ketoconazole,MostDILI Drugs,65277-42-1,C65277421,7,-2.404282796,TOX21_PPARd_BLA_Agonist_viability_Row222,23.82997957,PPARd,PPARD
leflunomide,MostDILI Drugs,75706-12-6,C75706126,24.7956,-0.292150284,TOX21_PPARd_BLA_Agonist_viability_Row222,32.03964157,PPARd,PPARD
ritonavir,MostDILI Drugs,155213-67-5,C155213675,7.5511,-1.464167516,TOX21_PPARd_BLA_Agonist_viability_Row222,18.60717533,PPARd,PPARD
flurbiprofen,AmbiDILIDrugs,5104-49-4,C5104494,57.315,0.99838779,TOX21_PPARd_BLA_Antagonist_ch1_Row281,0.092403822,PPARd,PPARD
naproxen,LessDILIDrugs,22204-53-1,C22204531,200.21,0.999929117,TOX21_PPARd_BLA_Antagonist_ch1_Row281,0.014191538,PPARd,PPARD
ethacrynic acid,AmbiDILIDrugs,58-54-8,C58548,32.9881,0.205316519,TOX21_PPARd_BLA_antagonist_ratio_Row221,26.21509815,PPARd,PPARD
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,4.3387,-1.820763542,TOX21_PPARd_BLA_antagonist_ratio_Row221,12.23844678,PPARd,PPARD
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.78370808,TOX21_PPARd_BLA_antagonist_ratio_Row221,0.058701627,PPARd,PPARD
disulfiram,MostDILI Drugs,97-77-8,C97778,5.4,0.988008655,TOX21_PPARd_BLA_antagonist_ratio_Row221,0.064753264,PPARd,PPARD
leflunomide,MostDILI Drugs,75706-12-6,C75706126,24.7956,-0.182800526,TOX21_PPARd_BLA_antagonist_ratio_Row221,29.32824873,PPARd,PPARD
tolcapone,MostDILI Drugs,134308-13-7,C134308137,74.2928,0.737371798,TOX21_PPARd_BLA_antagonist_ratio_Row221,19.5113845,PPARd,PPARD
daunorubicin,NoDILI Drugs,20830-81-3,C20830813,0.3791,-3.417828945,TOX21_PPARd_BLA_antagonist_ratio_Row221,1.674798953,PPARd,PPARD
auranofin,LessDILIDrugs,34031-32-8,C34031328,1.0007,0.328385065,TOX21_PPARg_BLA_Agonist_ch2_Row1,0.672085065,PPARg,PPARG
irbesartan,LessDILIDrugs,138402-11-6,C138402116,7.9806,-0.07599047,TOX21_PPARg_BLA_Agonist_ch2_Row1,8.587049541,PPARg,PPARG
rifabutin,LessDILIDrugs,72559-06-9,C72559069,1.0708,0.99999392,TOX21_PPARg_BLA_Agonist_ch2_Row1,6.51E-06,PPARg,PPARG
rosiglitazone,LessDILIDrugs,122320-73-4,C122320734,1.0436,0.9796886,TOX21_PPARg_BLA_Agonist_ch2_Row1,0.021196977,PPARg,PPARG
warfarin,LessDILIDrugs,81-81-2,C81812,4.8649,-0.122179818,TOX21_PPARg_BLA_Agonist_ch2_Row1,5.459292596,PPARg,PPARG
alclofenac,MostDILI Drugs,22131-79-9,C22131799,600.0276,0.910117931,TOX21_PPARg_BLA_Agonist_ch2_Row1,53.93172186,PPARg,PPARG
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,4.3387,0.472629457,TOX21_PPARg_BLA_Agonist_ch2_Row1,2.288102576,PPARg,PPARG
disulfiram,MostDILI Drugs,97-77-8,C97778,5.4,0.98150792,TOX21_PPARg_BLA_Agonist_ch2_Row1,0.099857231,PPARg,PPARG
indomethacin,MostDILI Drugs,53-86-1,C53861,5.5899,0.584575758,TOX21_PPARg_BLA_Agonist_ch2_Row1,2.322179971,PPARg,PPARG
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,0.996707147,TOX21_PPARg_BLA_Agonist_ch2_Row1,0.021030467,PPARg,PPARG
zafirlukast,MostDILI Drugs,107753-78-6,C107753786,1.2107,0.921658032,TOX21_PPARg_BLA_Agonist_ch2_Row1,0.094848621,PPARg,PPARG
digoxin,NoDILI Drugs,20830-75-5,C20830755,0.0028,-3.543989286,TOX21_PPARg_BLA_Agonist_ch2_Row1,0.01272317,PPARg,PPARG
irbesartan,LessDILIDrugs,138402-11-6,C138402116,7.9806,-1.232497193,TOX21_PPARg_BLA_Agonist_ratio_Row2,17.8166671,PPARg,PPARG
rosiglitazone,LessDILIDrugs,122320-73-4,C122320734,1.0436,0.98969505,TOX21_PPARg_BLA_Agonist_ratio_Row2,0.010754246,PPARg,PPARG
spironolactone,LessDILIDrugs,52-01-7,C52017,0.12,0.998141667,TOX21_PPARg_BLA_Agonist_ratio_Row2,0.000223,PPARg,PPARG
telmisartan,LessDILIDrugs,144701-48-4,C144701484,0.8511,0.3591276,TOX21_PPARg_BLA_Agonist_ratio_Row2,0.5454465,PPARg,PPARG
warfarin,LessDILIDrugs,81-81-2,C81812,4.8649,-0.285899336,TOX21_PPARg_BLA_Agonist_ratio_Row2,6.255771678,PPARg,PPARG
acitretin,MostDILI Drugs,55079-83-9,C55079839,1.2805,-1.336234949,TOX21_PPARg_BLA_Agonist_ratio_Row2,2.991548852,PPARg,PPARG
alclofenac,MostDILI Drugs,22131-79-9,C22131799,600.0276,0.96274114,TOX21_PPARg_BLA_Agonist_ratio_Row2,22.35634422,PPARg,PPARG
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,4.3387,0.378642587,TOX21_PPARg_BLA_Agonist_ratio_Row2,2.695883407,PPARg,PPARG
cinchophen,MostDILI Drugs,132-60-5,C132605,18.053,-0.852294868,TOX21_PPARg_BLA_Agonist_ratio_Row2,33.43947925,PPARg,PPARG
ibufenac,MostDILI Drugs,1553-60-2,C1553602,204.4149,0.381204086,TOX21_PPARg_BLA_Agonist_ratio_Row2,126.4911049,PPARg,PPARG
indomethacin,MostDILI Drugs,53-86-1,C53861,5.5899,0.534510218,TOX21_PPARg_BLA_Agonist_ratio_Row2,2.602041332,PPARg,PPARG
lumiracoxib,MostDILI Drugs,220991-20-8,C220991208,31.4581,0.896195143,TOX21_PPARg_BLA_Agonist_ratio_Row2,3.265503567,PPARg,PPARG
troglitazone,MostDILI Drugs,97322-87-7,C97322877,6.3867,0.996084615,TOX21_PPARg_BLA_Agonist_ratio_Row2,0.02500639,PPARg,PPARG
zafirlukast,MostDILI Drugs,107753-78-6,C107753786,1.2107,0.864221831,TOX21_PPARg_BLA_Agonist_ratio_Row2,0.164386629,PPARg,PPARG
zileuton,MostDILI Drugs,111406-87-2,C111406872,13.1192,-0.115696981,TOX21_PPARg_BLA_Agonist_ratio_Row2,14.63705183,PPARg,PPARG
dipyridamole,AmbiDILIDrugs,58-32-2,C58322,3.7453,-1.953394927,TOX21_PPARg_BLA_Antagonist_ch1_Row285,11.06135002,PPARg,PPARG
glimepiride,LessDILIDrugs,93479-97-1,C93479971,1.1231,-2.367036394,TOX21_PPARg_BLA_antagonist_ratio_Row220,3.781518574,PPARg,PPARG
bortezomib,MostDILI Drugs,179324-69-7,C179324697,0.2714,0.778604978,TOX21_PPARg_BLA_antagonist_ratio_Row220,0.060086609,PPARg,PPARG
